"PSComputerName","State","Status","Started","StartMode","Name","DisplayName","PathName","ExitCode","AcceptPause","AcceptStop","Caption","CreationClassName","Description","DesktopInteract","ErrorControl","InstallDate","ServiceType"
"DELLWIN10","Running","OK","True","Boot","pdc","pdc","C:\Windows\system32\drivers\pdc.sys","0","False","True","pdc","Win32_SystemDriver","pdc","False","Critical",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Auto","PEAUTH","PEAUTH","C:\Windows\system32\drivers\peauth.sys","0","False","True","PEAUTH","Win32_SystemDriver","PEAUTH","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","percsas2i","percsas2i","C:\Windows\system32\drivers\percsas2i.sys","1077","False","False","percsas2i","Win32_SystemDriver","percsas2i","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","percsas3i","percsas3i","C:\Windows\system32\drivers\percsas3i.sys","1077","False","False","percsas3i","Win32_SystemDriver","percsas3i","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","pmem","Microsoft persistent memory disk driver","C:\Windows\system32\drivers\pmem.sys","1077","False","False","Microsoft persistent memory disk driver","Win32_SystemDriver","Microsoft persistent memory disk driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","PNPMEM","Microsoft Memory Module Driver","C:\Windows\system32\drivers\pnpmem.sys","1077","False","False","Microsoft Memory Module Driver","Win32_SystemDriver","Microsoft Memory Module Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","PptpMiniport","WAN Miniport (PPTP)","C:\Windows\system32\drivers\raspptp.sys","0","False","True","WAN Miniport (PPTP)","Win32_SystemDriver","WAN Miniport (PPTP)","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","Processor","Processor Driver","C:\Windows\system32\drivers\processr.sys","1077","False","False","Processor Driver","Win32_SystemDriver","Processor Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","System","Psched","QoS Packet Scheduler","C:\Windows\system32\drivers\pacer.sys","0","False","True","QoS Packet Scheduler","Win32_SystemDriver","QoS Packet Scheduler","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","QWAVEdrv","QWAVE driver","C:\Windows\system32\drivers\qwavedrv.sys","1077","False","False","QWAVE driver","Win32_SystemDriver","QWAVE driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","Ramdisk","Windows RAM Disk Driver","C:\Windows\system32\DRIVERS\ramdisk.sys","1077","False","False","Windows RAM Disk Driver","Win32_SystemDriver","Windows RAM Disk Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","RasAcd","Remote Access Auto Connection Driver","C:\Windows\system32\DRIVERS\rasacd.sys","1077","False","False","Remote Access Auto Connection Driver","Win32_SystemDriver","Remote Access Auto Connection Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","RasAgileVpn","WAN Miniport (IKEv2)","C:\Windows\system32\drivers\AgileVpn.sys","0","False","True","WAN Miniport (IKEv2)","Win32_SystemDriver","WAN Miniport (IKEv2)","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","Rasl2tp","WAN Miniport (L2TP)","C:\Windows\system32\drivers\rasl2tp.sys","0","False","True","WAN Miniport (L2TP)","Win32_SystemDriver","WAN Miniport (L2TP)","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","RasPppoe","Remote Access PPPOE Driver","C:\Windows\system32\DRIVERS\raspppoe.sys","0","False","True","Remote Access PPPOE Driver","Win32_SystemDriver","Remote Access PPPOE Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","RasSstp","WAN Miniport (SSTP)","C:\Windows\system32\drivers\rassstp.sys","0","False","True","WAN Miniport (SSTP)","Win32_SystemDriver","WAN Miniport (SSTP)","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","System","rdbss","Redirected Buffering Sub System","C:\Windows\system32\DRIVERS\rdbss.sys","0","False","True","Redirected Buffering Sub System","Win32_SystemDriver","Redirected Buffering Sub System","False","Normal",,"File System Driver"
"DELLWIN10","Running","OK","True","Manual","rdpbus","Remote Desktop Device Redirector Bus Driver","C:\Windows\system32\drivers\rdpbus.sys","0","False","True","Remote Desktop Device Redirector Bus Driver","Win32_SystemDriver","Remote Desktop Device Redirector Bus Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","RDPDR","Remote Desktop Device Redirector Driver","C:\Windows\system32\drivers\rdpdr.sys","1077","False","False","Remote Desktop Device Redirector Driver","Win32_SystemDriver","Remote Desktop Device Redirector Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","RdpVideoMiniport","Remote Desktop Video Miniport Driver","C:\Windows\system32\drivers\rdpvideominiport.sys","1077","False","False","Remote Desktop Video Miniport Driver","Win32_SystemDriver","Remote Desktop Video Miniport Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Boot","rdyboost","ReadyBoost","C:\Windows\system32\drivers\rdyboost.sys","0","False","True","ReadyBoost","Win32_SystemDriver","ReadyBoost","False","Critical",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","ReFS","ReFS","C:\Windows\system32\drivers\ReFS.sys","1077","False","False","ReFS","Win32_SystemDriver","ReFS","False","Normal",,"File System Driver"
"DELLWIN10","Stopped","OK","False","Manual","ReFSv1","ReFSv1","C:\Windows\system32\drivers\ReFSv1.sys","1077","False","False","ReFSv1","Win32_SystemDriver","ReFSv1","False","Normal",,"File System Driver"
"DELLWIN10","Stopped","OK","False","Manual","rhproxy","Resource Hub proxy driver","C:\Windows\system32\drivers\rhproxy.sys","1077","False","False","Resource Hub proxy driver","Win32_SystemDriver","Resource Hub proxy driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Auto","rspndr","Link-Layer Topology Discovery Responder","C:\Windows\system32\drivers\rspndr.sys","0","False","True","Link-Layer Topology Discovery Responder","Win32_SystemDriver","Link-Layer Topology Discovery Responder","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","s3cap","s3cap","C:\Windows\system32\drivers\vms3cap.sys","1077","False","False","s3cap","Win32_SystemDriver","s3cap","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","SbieDrv","SbieDrv","\??\C:\Program Files\Sandboxie\SbieDrv.sys","0","False","True","SbieDrv","Win32_SystemDriver","SbieDrv","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","sbp2port","SBP-2 Transport/Protocol Bus Driver","C:\Windows\system32\drivers\sbp2port.sys","1077","False","False","SBP-2 Transport/Protocol Bus Driver","Win32_SystemDriver","SBP-2 Transport/Protocol Bus Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","scfilter","Smart card PnP Class Filter Driver","C:\Windows\system32\DRIVERS\scfilter.sys","0","False","True","Smart card PnP Class Filter Driver","Win32_SystemDriver","Smart card PnP Class Filter Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","scmbus","Microsoft Storage Class Memory Bus Driver","C:\Windows\system32\drivers\scmbus.sys","1077","False","False","Microsoft Storage Class Memory Bus Driver","Win32_SystemDriver","Microsoft Storage Class Memory Bus Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","sdbus","sdbus","C:\Windows\system32\drivers\sdbus.sys","0","False","True","sdbus","Win32_SystemDriver","sdbus","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","SDFRd","SDF Reflector","C:\Windows\system32\drivers\SDFRd.sys","1077","False","False","SDF Reflector","Win32_SystemDriver","SDF Reflector","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","sdstor","SD Storage Port Driver","C:\Windows\system32\drivers\sdstor.sys","1077","False","False","SD Storage Port Driver","Win32_SystemDriver","SD Storage Port Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","SerCx","Serial UART Support Library","C:\Windows\system32\drivers\SerCx.sys","1077","False","False","Serial UART Support Library","Win32_SystemDriver","Serial UART Support Library","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","SerCx2","Serial UART Support Library","C:\Windows\system32\drivers\SerCx2.sys","1077","False","False","Serial UART Support Library","Win32_SystemDriver","Serial UART Support Library","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","Serenum","Serenum Filter Driver","C:\Windows\system32\drivers\serenum.sys","1077","False","False","Serenum Filter Driver","Win32_SystemDriver","Serenum Filter Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","Serial","Serial port driver","C:\Windows\system32\drivers\serial.sys","1077","False","False","Serial port driver","Win32_SystemDriver","Serial port driver","False","Ignore",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","sermouse","Serial Mouse Driver","C:\Windows\system32\drivers\sermouse.sys","1077","False","False","Serial Mouse Driver","Win32_SystemDriver","Serial Mouse Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","sfloppy","High-Capacity Floppy Disk Drive","C:\Windows\system32\drivers\sfloppy.sys","1077","False","False","High-Capacity Floppy Disk Drive","Win32_SystemDriver","High-Capacity Floppy Disk Drive","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Boot","SgrmAgent","System Guard Runtime Monitor Agent","C:\Windows\system32\drivers\SgrmAgent.sys","0","False","True","System Guard Runtime Monitor Agent","Win32_SystemDriver","System Guard Runtime Monitor Agent","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","SiSRaid2","SiSRaid2","C:\Windows\system32\drivers\SiSRaid2.sys","1077","False","False","SiSRaid2","Win32_SystemDriver","SiSRaid2","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","SiSRaid4","SiSRaid4","C:\Windows\system32\drivers\sisraid4.sys","1077","False","False","SiSRaid4","Win32_SystemDriver","SiSRaid4","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","smbdirect","smbdirect","C:\Windows\system32\DRIVERS\smbdirect.sys","1077","False","False","smbdirect","Win32_SystemDriver","smbdirect","False","Normal",,"File System Driver"
"DELLWIN10","Running","OK","True","Boot","spaceport","Storage Spaces Driver","C:\Windows\system32\drivers\spaceport.sys","0","False","True","Storage Spaces Driver","Win32_SystemDriver","Storage Spaces Driver","False","Critical",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","SpatialGraphFilter","Holographic Spatial Graph Filter","C:\Windows\system32\drivers\SpatialGraphFilter.sys","1077","False","False","Holographic Spatial Graph Filter","Win32_SystemDriver","Holographic Spatial Graph Filter","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","SpbCx","Simple Peripheral Bus Support Library","C:\Windows\system32\drivers\SpbCx.sys","1077","False","False","Simple Peripheral Bus Support Library","Win32_SystemDriver","Simple Peripheral Bus Support Library","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","srv2","Server SMB 2.xxx Driver","C:\Windows\system32\DRIVERS\srv2.sys","0","False","True","Server SMB 2.xxx Driver","Win32_SystemDriver","Server SMB 2.xxx Driver","False","Normal",,"File System Driver"
"DELLWIN10","Running","OK","True","Manual","srvnet","srvnet","C:\Windows\system32\DRIVERS\srvnet.sys","0","False","True","srvnet","Win32_SystemDriver","srvnet","False","Normal",,"File System Driver"
"DELLWIN10","Stopped","OK","False","Manual","ssudmdm","SAMSUNG  Mobile USB Modem Drivers (DEVGURU Ver.)","C:\Windows\system32\DRIVERS\ssudmdm.sys","1077","False","False","SAMSUNG  Mobile USB Modem Drivers (DEVGURU Ver.)","Win32_SystemDriver","SAMSUNG  Mobile USB Modem Drivers (DEVGURU Ver.)","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","stexstor","stexstor","C:\Windows\system32\drivers\stexstor.sys","1077","False","False","stexstor","Win32_SystemDriver","stexstor","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Boot","storahci","Microsoft Standard SATA AHCI Driver","C:\Windows\system32\drivers\storahci.sys","0","False","True","Microsoft Standard SATA AHCI Driver","Win32_SystemDriver","Microsoft Standard SATA AHCI Driver","False","Critical",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","storflt","Microsoft Hyper-V Storage Accelerator","C:\Windows\system32\drivers\vmstorfl.sys","1077","False","False","Microsoft Hyper-V Storage Accelerator","Win32_SystemDriver","Microsoft Hyper-V Storage Accelerator","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","stornvme","Microsoft Standard NVM Express Driver","C:\Windows\system32\drivers\stornvme.sys","1077","False","False","Microsoft Standard NVM Express Driver","Win32_SystemDriver","Microsoft Standard NVM Express Driver","False","Critical",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Auto","storqosflt","Storage QoS Filter Driver","C:\Windows\system32\drivers\storqosflt.sys","0","False","True","Storage QoS Filter Driver","Win32_SystemDriver","Storage QoS Filter Driver","False","Normal",,"File System Driver"
"DELLWIN10","Stopped","OK","False","Manual","storufs","Microsoft Universal Flash Storage (UFS) Driver","C:\Windows\system32\drivers\storufs.sys","1077","False","False","Microsoft Universal Flash Storage (UFS) Driver","Win32_SystemDriver","Microsoft Universal Flash Storage (UFS) Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","storvsc","storvsc","C:\Windows\system32\drivers\storvsc.sys","1077","False","False","storvsc","Win32_SystemDriver","storvsc","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","swenum","Software Bus Driver","C:\Windows\system32\DriverStore\FileRepository\swenum.inf_amd64_ea7b19c04e7a8136\swenum.sys","0","False","True","Software Bus Driver","Win32_SystemDriver","Software Bus Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","Synth3dVsc","Synth3dVsc","C:\Windows\system32\drivers\Synth3dVsc.sys","1077","False","False","Synth3dVsc","Win32_SystemDriver","Synth3dVsc","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","tapnordvpn","TAP-NordVPN Windows Adapter V9","C:\Windows\system32\drivers\tapnordvpn.sys","0","False","True","TAP-NordVPN Windows Adapter V9","Win32_SystemDriver","TAP-NordVPN Windows Adapter V9","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Boot","Tcpip","TCP/IP Protocol Driver","C:\Windows\system32\drivers\tcpip.sys","0","False","True","TCP/IP Protocol Driver","Win32_SystemDriver","TCP/IP Protocol Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","Tcpip6","@todo.dll,-100;Microsoft IPv6 Protocol Driver","C:\Windows\system32\drivers\tcpip.sys","1077","False","False","@todo.dll,-100;Microsoft IPv6 Protocol Driver","Win32_SystemDriver","@todo.dll,-100;Microsoft IPv6 Protocol Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Auto","tcpipreg","TCP/IP Registry Compatibility","C:\Windows\system32\drivers\tcpipreg.sys","0","False","True","TCP/IP Registry Compatibility","Win32_SystemDriver","TCP/IP Registry Compatibility","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","System","tdx","NetIO Legacy TDI Support Driver","C:\Windows\system32\DRIVERS\tdx.sys","0","False","True","NetIO Legacy TDI Support Driver","Win32_SystemDriver","NetIO Legacy TDI Support Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","terminpt","Microsoft Remote Desktop Input Driver","C:\Windows\system32\drivers\terminpt.sys","1077","False","False","Microsoft Remote Desktop Input Driver","Win32_SystemDriver","Microsoft Remote Desktop Input Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","TPM","TPM","C:\Windows\system32\drivers\tpm.sys","1077","False","False","TPM","Win32_SystemDriver","TPM","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","TsUsbFlt","Remote Desktop USB Hub Class Filter Driver","C:\Windows\system32\drivers\tsusbflt.sys","1077","False","False","Remote Desktop USB Hub Class Filter Driver","Win32_SystemDriver","Remote Desktop USB Hub Class Filter Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","TsUsbGD","Remote Desktop Generic USB Device","C:\Windows\system32\drivers\TsUsbGD.sys","1077","False","False","Remote Desktop Generic USB Device","Win32_SystemDriver","Remote Desktop Generic USB Device","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","tsusbhub","Remote Desktop USB Hub","C:\Windows\system32\drivers\tsusbhub.sys","1077","False","False","Remote Desktop USB Hub","Win32_SystemDriver","Remote Desktop USB Hub","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","tunnel","Microsoft ISATAP Adapter","C:\Windows\system32\drivers\tunnel.sys","1077","False","False","Microsoft ISATAP Adapter","Win32_SystemDriver","Microsoft ISATAP Adapter","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","UASPStor","USB Attached SCSI (UAS) Driver","C:\Windows\system32\drivers\uaspstor.sys","1077","False","False","USB Attached SCSI (UAS) Driver","Win32_SystemDriver","USB Attached SCSI (UAS) Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","UcmCx0101","USB Connector Manager KMDF Class Extension","C:\Windows\system32\Drivers\UcmCx.sys","1077","False","False","USB Connector Manager KMDF Class Extension","Win32_SystemDriver","USB Connector Manager KMDF Class Extension","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","UcmTcpciCx0101","UCM-TCPCI KMDF Class Extension","C:\Windows\system32\Drivers\UcmTcpciCx.sys","1077","False","False","UCM-TCPCI KMDF Class Extension","Win32_SystemDriver","UCM-TCPCI KMDF Class Extension","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","UcmUcsi","USB Connector Manager UCSI Client","C:\Windows\system32\drivers\UcmUcsi.sys","1077","False","False","USB Connector Manager UCSI Client","Win32_SystemDriver","USB Connector Manager UCSI Client","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","Ucx01000","USB Host Support Library","C:\Windows\system32\drivers\ucx01000.sys","1077","False","False","USB Host Support Library","Win32_SystemDriver","USB Host Support Library","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","UdeCx","USB Device Emulation Support Library","C:\Windows\system32\drivers\udecx.sys","1077","False","False","USB Device Emulation Support Library","Win32_SystemDriver","USB Device Emulation Support Library","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Disabled","udfs","udfs","C:\Windows\system32\DRIVERS\udfs.sys","1077","False","False","udfs","Win32_SystemDriver","udfs","False","Normal",,"File System Driver"
"DELLWIN10","Stopped","OK","False","Manual","UEFI","Microsoft UEFI Driver","C:\Windows\system32\drivers\UEFI.sys","1077","False","False","Microsoft UEFI Driver","Win32_SystemDriver","Microsoft UEFI Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Disabled","UevAgentDriver","UevAgentDriver","C:\Windows\system32\drivers\UevAgentDriver.sys","1077","False","False","UevAgentDriver","Win32_SystemDriver","UevAgentDriver","False","Normal",,"File System Driver"
"DELLWIN10","Stopped","OK","False","Manual","Ufx01000","USB Function Class Extension","C:\Windows\system32\drivers\ufx01000.sys","1077","False","False","USB Function Class Extension","Win32_SystemDriver","USB Function Class Extension","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","UfxChipidea","USB Chipidea Controller","C:\Windows\system32\drivers\UfxChipidea.sys","1077","False","False","USB Chipidea Controller","Win32_SystemDriver","USB Chipidea Controller","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","ufxsynopsys","USB Synopsys Controller","C:\Windows\system32\drivers\ufxsynopsys.sys","1077","False","False","USB Synopsys Controller","Win32_SystemDriver","USB Synopsys Controller","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","umbus","UMBus Enumerator Driver","C:\Windows\system32\drivers\umbus.sys","0","False","True","UMBus Enumerator Driver","Win32_SystemDriver","UMBus Enumerator Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","UmPass","Microsoft UMPass Driver","C:\Windows\system32\drivers\umpass.sys","1077","False","False","Microsoft UMPass Driver","Win32_SystemDriver","Microsoft UMPass Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","UrsChipidea","Chipidea USB Role-Switch Driver","C:\Windows\system32\drivers\urschipidea.sys","1077","False","False","Chipidea USB Role-Switch Driver","Win32_SystemDriver","Chipidea USB Role-Switch Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","UrsCx01000","USB Role-Switch Support Library","C:\Windows\system32\drivers\urscx01000.sys","1077","False","False","USB Role-Switch Support Library","Win32_SystemDriver","USB Role-Switch Support Library","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","UrsSynopsys","Synopsys USB Role-Switch Driver","C:\Windows\system32\drivers\urssynopsys.sys","1077","False","False","Synopsys USB Role-Switch Driver","Win32_SystemDriver","Synopsys USB Role-Switch Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","usbccgp","Microsoft USB Generic Parent Driver","C:\Windows\system32\drivers\usbccgp.sys","0","False","True","Microsoft USB Generic Parent Driver","Win32_SystemDriver","Microsoft USB Generic Parent Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","usbcir","eHome Infrared Receiver (USBCIR)","C:\Windows\system32\drivers\usbcir.sys","1077","False","False","eHome Infrared Receiver (USBCIR)","Win32_SystemDriver","eHome Infrared Receiver (USBCIR)","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","usbehci","Microsoft USB 2.0 Enhanced Host Controller Miniport Driver","C:\Windows\system32\drivers\usbehci.sys","0","False","True","Microsoft USB 2.0 Enhanced Host Controller Miniport Driver","Win32_SystemDriver","Microsoft USB 2.0 Enhanced Host Controller Miniport Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","usbhub","Microsoft USB Standard Hub Driver","C:\Windows\system32\drivers\usbhub.sys","0","False","True","Microsoft USB Standard Hub Driver","Win32_SystemDriver","Microsoft USB Standard Hub Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","USBHUB3","SuperSpeed Hub","C:\Windows\system32\drivers\UsbHub3.sys","1077","False","False","SuperSpeed Hub","Win32_SystemDriver","SuperSpeed Hub","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","usbohci","Microsoft USB Open Host Controller Miniport Driver","C:\Windows\system32\drivers\usbohci.sys","1077","False","False","Microsoft USB Open Host Controller Miniport Driver","Win32_SystemDriver","Microsoft USB Open Host Controller Miniport Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","usbprint","Microsoft USB PRINTER Class","C:\Windows\system32\drivers\usbprint.sys","1077","False","False","Microsoft USB PRINTER Class","Win32_SystemDriver","Microsoft USB PRINTER Class","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","usbser","Microsoft USB Serial Driver","C:\Windows\system32\drivers\usbser.sys","1077","False","False","Microsoft USB Serial Driver","Win32_SystemDriver","Microsoft USB Serial Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","USBSTOR","USB Mass Storage Driver","C:\Windows\system32\drivers\USBSTOR.SYS","0","False","True","USB Mass Storage Driver","Win32_SystemDriver","USB Mass Storage Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","usbuhci","Microsoft USB Universal Host Controller Miniport Driver","C:\Windows\system32\drivers\usbuhci.sys","1077","False","False","Microsoft USB Universal Host Controller Miniport Driver","Win32_SystemDriver","Microsoft USB Universal Host Controller Miniport Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","usbvideo","USB Video Device (WDM)","C:\Windows\system32\Drivers\usbvideo.sys","0","False","True","USB Video Device (WDM)","Win32_SystemDriver","USB Video Device (WDM)","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","USBXHCI","USB xHCI Compliant Host Controller","C:\Windows\system32\drivers\USBXHCI.SYS","1077","False","False","USB xHCI Compliant Host Controller","Win32_SystemDriver","USB xHCI Compliant Host Controller","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Boot","vdrvroot","Microsoft Virtual Drive Enumerator","C:\Windows\system32\drivers\vdrvroot.sys","0","False","True","Microsoft Virtual Drive Enumerator","Win32_SystemDriver","Microsoft Virtual Drive Enumerator","False","Critical",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","VerifierExt","Driver Verifier Extension","C:\Windows\system32\drivers\VerifierExt.sys","1077","False","False","Driver Verifier Extension","Win32_SystemDriver","Driver Verifier Extension","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","vhdmp","vhdmp","C:\Windows\system32\drivers\vhdmp.sys","1077","False","False","vhdmp","Win32_SystemDriver","vhdmp","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","vhf","Virtual HID Framework (VHF) Driver","C:\Windows\system32\drivers\vhf.sys","1077","False","False","Virtual HID Framework (VHF) Driver","Win32_SystemDriver","Virtual HID Framework (VHF) Driver","False","Ignore",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","vmbus","Virtual Machine Bus","C:\Windows\system32\drivers\vmbus.sys","1077","False","False","Virtual Machine Bus","Win32_SystemDriver","Virtual Machine Bus","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","VMBusHID","VMBusHID","C:\Windows\system32\drivers\VMBusHID.sys","1077","False","False","VMBusHID","Win32_SystemDriver","VMBusHID","False","Ignore",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Boot","vmci","VMware VMCI Bus Driver","C:\Windows\system32\drivers\vmci.sys","0","False","True","VMware VMCI Bus Driver","Win32_SystemDriver","VMware VMCI Bus Driver","False","Ignore",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","vmgid","Microsoft Hyper-V Guest Infrastructure Driver","C:\Windows\system32\drivers\vmgid.sys","1077","False","False","Microsoft Hyper-V Guest Infrastructure Driver","Win32_SystemDriver","Microsoft Hyper-V Guest Infrastructure Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","System","vmkbd3","VMware Input Filter and Injection Driver (vmkbd)","C:\Windows\system32\DRIVERS\vmkbd.sys","0","False","True","VMware Input Filter and Injection Driver (vmkbd)","Win32_SystemDriver","VMware Input Filter and Injection Driver (vmkbd)","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","VMnetAdapter","VMware Virtual Ethernet Adapter Driver","C:\Windows\system32\DRIVERS\vmnetadapter.sys","0","False","True","VMware Virtual Ethernet Adapter Driver","Win32_SystemDriver","VMware Virtual Ethernet Adapter Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Auto","VMnetBridge","VMware Bridge Protocol","C:\Windows\system32\DRIVERS\vmnetbridge.sys","0","False","True","VMware Bridge Protocol","Win32_SystemDriver","VMware Bridge Protocol","False","Normal",,"Kernel Driver"
