"ComputerName","LocalAddress","LocalPort","RemoteAddress","RemotePort","State","CreationTime","Duration","ParentProcessId","ProcessID","ProcessName","CommandLine","MD5Hash","ExecutablePath","Protocol","PSComputerName","RunspaceId","PSShowComputerName"
"127.0.0.1","192.168.68.122","50731","69.171.250.35","443","Established","1/24/2021 12:25:36 AM","00:00:58.7548379","8376","9180","chrome.exe","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --field-trial-handle=1668,10233665025295822954,13916224771911980719,131072 --lang=en-US --service-sandbox-type=network --mojo-platform-channel-handle=1788 /prefetch:8","F0A4753E6F7829172CE4DE0A202214B1","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","TCP","127.0.0.1","656d01db-c067-412b-a3af-e6a0fe282bb7","True"
